Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted
Basalt	Clinopyroxene	19	K	.007				Phenocryst-Matrix, Experimental	Keleman & Dunn 1992	Solid-Melt		12-DEC-2000
Basalt	Clinopyroxene	38	Sr	.13				Phenocryst-Matrix, Experimental	Keleman & Dunn 1992	Solid-Melt		12-DEC-2000
Basalt	Clinopyroxene	40	Zr	.12				Phenocryst-Matrix, Experimental	Keleman & Dunn 1992	Solid-Melt		12-DEC-2000
Basalt	Clinopyroxene	41	Nb	.008				Phenocryst-Matrix, Experimental	Keleman & Dunn 1992	Solid-Melt		12-DEC-2000
Basalt	Clinopyroxene	57	La	.05				Phenocryst-Matrix, Experimental	Keleman & Dunn 1992	Solid-Melt		12-DEC-2000
Basalt	Clinopyroxene	58	Ce	.08				Phenocryst-Matrix, Experimental	Keleman & Dunn 1992	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	22	Ti			.81	2.02	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	23	V			1.68	2.93	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	38	Sr			.08	.11	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	39	Y			.22	.37	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	40	Zr			.14	.81	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	41	Nb			.07	.13	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	55	Cs			.033	.27	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	57	La			.08	.09	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	58	Ce			.11	.12	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	59	Pr			.097	.19	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	60	Nd	.13				Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	62	Sm			.16	.28	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	63	Eu			.17	.35	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	65	Tb			.26	.32	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	67	Ho			.35	.48	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	71	Lu	.16				Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Carbonatite	Clinopyroxene	72	Hf			.15	.16	Experimental	Klemme et al. 1995	Solid-Melt		12-DEC-2000
Synthetic Basalt	Clinopyroxene	3	Li	.75	.05			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	4	Be	.11	.01			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	5	B	.036	.03			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	15	P	.16	.06			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	19	K	.007	.001			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	22	Ti	.36	.04			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	37	Rb	.0035	.0005			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	38	Sr	.08	.05			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	39	Y	.58	.04			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	40	Zr	.093	.01			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	41	Nb	.021	.005			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	55	Cs	.0025	.0002			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	56	Ba	.0019	.0001			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	57	La	.0339	.0042			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	58	Ce	.064	.009			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	59	Pr	.11	.01			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	62	Sm	.3	.04			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	64	Gd	.44	.01			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	71	Lu	.63	.24			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	72	Hf	.17	.1			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	73	Ta	.012	.005			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	82	Pb	.13	.005			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	90	Th	.007	.001			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Synthetic Basalt	Clinopyroxene	92	U	.008	.002			Experimental	Klemme et al. 2002	Solid-Melt		08-DEC-2008
Per-Alkaline Trachyte	Clinopyroxene	37	Rb			.015	.017	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	38	Sr	.25				Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	39	Y			.66	1.12	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	40	Zr			.235	.382	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	41	Nb			.025	.029	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	41	Nb	.121				Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	55	Cs			.026	.048	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	56	Ba			.009	.024	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	57	La			.296	.423	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	58	Ce			.458	.578	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	59	Pr			.635	1.012	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	60	Nd			.769	1.31	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	62	Sm			.87	1.38	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	63	Eu			.702	1.2	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	64	Gd			.778	1.24	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	65	Tb			.758	1.33	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	66	Dy			.764	1.09	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	67	Ho			.712	1.13	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	68	Er			.615	.922	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	70	Yb			.831	1.03	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	72	Hf			.395	.589	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	82	Pb			.102	.126	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	90	Th			.019	.038	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	Clinopyroxene	92	U			.018	.019	Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Basalt	Clinopyroxene	90	Th			.008	.036	Experimental	Latourrette & Burnett 1992	Solid-Melt		12-DEC-2000
Basalt	Clinopyroxene	92	U			.004	.0146	Experimental	Latourrette & Burnett 1992	Solid-Melt		12-DEC-2000
Di-An	Clinopyroxene	90	Th			.0099	.0115	Experimental	Latourrette & Burnett 1992	Solid-Melt		12-DEC-2000
Di-An	Clinopyroxene	92	U			.0034	.0089	Experimental	Latourrette & Burnett 1992	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	21	Sc	2.8				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	27	Co	.95				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	37	Rb	.03				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	40	Zr	.3				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	57	La	.13				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	63	Eu	.59				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	65	Tb	.73				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	72	Hf	.5				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	73	Ta	.08				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basalt-Hawaiite	Clinopyroxene	90	Th	.06				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	21	Sc	4.05				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	27	Co	1.55				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	37	Rb	.04				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	40	Zr	.44				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	57	La	.21				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	63	Eu	.8				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	65	Tb	1.01				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	72	Hf	.64				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	73	Ta	.23				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	90	Th	.15				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	90	Th	.08				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Clinopyroxene	92	U	.08				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	21	Sc	27.6				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	27	Co	5.3				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	37	Rb	.04				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	40	Zr	1.04				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	57	La	.66				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	63	Eu	2.39				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	65	Tb	3				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	72	Hf	.95				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	73	Ta	.47				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	90	Th	.14				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Clinopyroxene	92	U	.09				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Di-Ab-An	Clinopyroxene	25	Mn			.8	6.92	Experimental	Lindstrom & Weill 1978	Solid-Melt		12-DEC-2000
Di-Ab-An	Clinopyroxene	27	Co			.8	6.13	Experimental	Lindstrom & Weill 1978	Solid-Melt		12-DEC-2000
Di-Ab-An	Clinopyroxene	28	Ni			1.8	11	Experimental	Lindstrom & Weill 1978	Solid-Melt		12-DEC-2000
Chondritic Basalt	High-Al Clinopyroxene	21	Sc			1.266	1.886	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	22	Ti			.439	1.732	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	37	Rb			.22	.308	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	38	Sr			.096	.174	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	39	Y			.268	1.675	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	40	Zr			.234	2.105	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	41	Nb			.009	1.069	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	56	Ba			.0014	.003	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	57	La			.06	.779	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	58	Ce			.093	.95	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	59	Pr			.126	1.16	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	60	Nd			.171	1.184	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	62	Sm			.224	1.294	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	63	Eu			.217	1.004	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	64	Gd			.368	1.291	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	65	Tb			.261	1.52	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	66	Dy			.255	1.366	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	67	Ho			.244	1.359	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	68	Er			.231	1.33	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	69	Tm			.212	1.207	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	70	Yb			.239	1.295	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	71	Lu			.207	1.374	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	90	Th			.068	1.065	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	High-Al Clinopyroxene	92	U			.038	.754	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	21	Sc			1.317	2.133	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	22	Ti			.363	1.305	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	37	Rb			.212	.318	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	38	Sr			.082	.107	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	39	Y			.219	1.021	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	40	Zr			.166	2.018	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	41	Nb			.005	.113	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	56	Ba			.001	.017	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	57	La			.049	.237	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	58	Ce			.077	.368	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	59	Pr			.108	.484	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	60	Nd			.144	.63	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	62	Sm			.202	.903	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	63	Eu			.185	.613	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	64	Gd			.241	1.217	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	65	Tb			.227	1.181	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	66	Dy			.22	1.137	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	67	Ho			.21	1.126	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	68	Er			.195	1.102	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	69	Tm			.193	1.038	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	70	Yb			.202	1.158	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	71	Lu			.196	1.327	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	90	Th			.025	.197	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Chondritic Basalt	Low Alumunium Clinopyroxene	92	U			.021	.146	Experimental	Lofgren et al. 2006	Solid-Melt		08-DEC-2008
Andesite	Clinopyroxene	21	Sc			6.9	16	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	23	V			1.1	5.2	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	24	Cr			43	245	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	28	Ni			4.6	9	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	30	Zn			6.5	12	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	55	Cs			.17	.64	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	56	Ba			.02	.05	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	57	La			.14	.23	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	58	Ce			.2	.36	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	60	Nd			.44	.7	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	62	Sm			.78	1.3	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	63	Eu			.72	1.2	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	65	Tb			1.1	2	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	66	Dy			1.2	1.9	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	70	Yb			.93	1.4	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	71	Lu			.86	1.4	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	72	Hf			.21	.34	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Andesite	Clinopyroxene	90	Th			.04	.16	Phenocryst-Matrix	Luhr & Carmichael 1980	Solid-Melt		12-DEC-2000
Spinel Lherzolite	Clinopyroxene	11	Na			.1	.16	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	13	Al			.078	.32	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	20	Ca			1.06	1.85	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	22	Ti			.21	.39	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	24	Cr			14	20	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	37	Rb			.0002	.00024	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	38	Sr			.102	.146	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	40	Zr			.045	.2	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	41	Nb			.0028	.006	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	56	Ba	.0002	.0001			Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	57	La			.056	.063	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	60	Nd			.16	.18	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	62	Sm			.22	.27	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	64	Gd			.25	.28	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	70	Yb			.22	.23	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	72	Hf			.09	.43	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	73	Ta			.0024	.019	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	82	Pb			.017	.02	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Spinel Lherzolite	Clinopyroxene	90	Th			.0013	.008	Experimental	Lundstrom et al. 1998	Solid-Melt		08-DEC-2008
Synthetic Haplobasalt	Clinopyroxene	11	Na			.14	.25	Experimental	Lundstrom et al. 1994	Solid-Melt		08-DEC-2008
Synthetic Haplobasalt	Clinopyroxene	13	Al			.11	.23	Experimental	Lundstrom et al. 1994	Solid-Melt		08-DEC-2008
Synthetic Haplobasalt	Clinopyroxene	38	Sr			.085	.117	Experimental	Lundstrom et al. 1994	Solid-Melt		08-DEC-2008
Synthetic Haplobasalt	Clinopyroxene	40	Zr			.059	.128	Experimental	Lundstrom et al. 1994	Solid-Melt		08-DEC-2008
Synthetic Haplobasalt	Clinopyroxene	90	Th			.002	.0096	Experimental	Lundstrom et al. 1994	Solid-Melt		08-DEC-2008
High Silica Rhyolite	Clinopyroxene	21	Sc			109	172	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Clinopyroxene	25	Mn			30	34	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Clinopyroxene	27	Co			6	17	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Clinopyroxene	30	Zn			7.2	20.7	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
